_time,action,app,bytes,bytes_in,bytes_out,category,client_type,cookie,date_hour,date_mday,date_minute,date_month,date_second,date_wday,date_year,date_zone,dest,dest_addr,dest_ip,dest_port,dest_translated_ip,duration,eventtype,f5_bigip_server_host,host,http_content_type,http_host,http_method,http_referrer,http_referrer_domain,http_status,http_uri,http_url,http_user_agent,http_user_agent_length,http_version,index,is_f5_heartbeat,linecount,node,node_port,pool,protocol,punct,req_elapsed_time,req_start_time,res_start_time,response_code,rtt,site,source,sourcetype,splunk_server,src,src_addr,src_ip,status,tag,tag::eventtype,thruput,timeendpos,timestartpos,uri_path,uri_query,url,url_domain,url_length,user,vendor_product,vip,virtual_server,charset,q,t
2024-05-27T07:26:52.000+02:00,OK,HTTP,25927,49,25878,application/x-www-form-urlencoded; charset=UTF-8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,26,may,52,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.47%5,191,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,application/x-www-form-urlencoded; charset=UTF-8,web4gfo.preprod.insee.fr:443,POST,https://web4gfo.preprod.insee.fr/fr/accueil,web4gfo.preprod.insee.fr,200,/fr/graphique/inflation,"""web4gfo.preprod.insee.fr:443/fr/graphique/inflation""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",191,2024/05/27 07:26:52,2024/05/27 07:26:52,200,191,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,200,web,web,25927,16,0,/fr/graphique/inflation,,"""web4gfo.preprod.insee.fr:443/fr/graphique/inflation""","""web4gfo.preprod.insee.fr",53,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,UTF-8,,
2024-05-27T07:26:52.000+02:00,OK,HTTP,34778,64,34714,application/x-www-form-urlencoded; charset=UTF-8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,26,may,52,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.47%5,7,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,application/x-www-form-urlencoded; charset=UTF-8,web4gfo.preprod.insee.fr:443,POST,https://web4gfo.preprod.insee.fr/fr/accueil,web4gfo.preprod.insee.fr,200,/fr/graphique/production,"""web4gfo.preprod.insee.fr:443/fr/graphique/production""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",7,2024/05/27 07:26:52,2024/05/27 07:26:52,200,7,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,200,web,web,34778,16,0,/fr/graphique/production,,"""web4gfo.preprod.insee.fr:443/fr/graphique/production""","""web4gfo.preprod.insee.fr",54,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,UTF-8,,
2024-05-27T07:26:52.000+02:00,Service Unavailable,HTTP,348,49,299,application/x-www-form-urlencoded; charset=UTF-8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,26,may,52,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.46%5,2,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,application/x-www-form-urlencoded; charset=UTF-8,web4gfo.preprod.insee.fr:443,POST,https://web4gfo.preprod.insee.fr/fr/accueil,web4gfo.preprod.insee.fr,503,/fr/graphique/chomage,"""web4gfo.preprod.insee.fr:443/fr/graphique/chomage""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",2,2024/05/27 07:26:52,2024/05/27 07:26:52,503,2,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,503,web,web,348,16,0,/fr/graphique/chomage,,"""web4gfo.preprod.insee.fr:443/fr/graphique/chomage""","""web4gfo.preprod.insee.fr",51,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,UTF-8,,
2024-05-27T07:26:52.000+02:00,OK,HTTP,41591,68,41523,application/x-www-form-urlencoded; charset=UTF-8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,26,may,52,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.47%5,6,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,application/x-www-form-urlencoded; charset=UTF-8,web4gfo.preprod.insee.fr:443,POST,https://web4gfo.preprod.insee.fr/fr/accueil,web4gfo.preprod.insee.fr,200,/fr/graphique/affaires,"""web4gfo.preprod.insee.fr:443/fr/graphique/affaires""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",6,2024/05/27 07:26:52,2024/05/27 07:26:52,200,6,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,200,web,web,41591,16,0,/fr/graphique/affaires,,"""web4gfo.preprod.insee.fr:443/fr/graphique/affaires""","""web4gfo.preprod.insee.fr",52,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,UTF-8,,
2024-05-27T07:26:52.000+02:00,OK,HTTP,35175,57,35118,application/x-www-form-urlencoded; charset=UTF-8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,26,may,52,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.47%5,8,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,application/x-www-form-urlencoded; charset=UTF-8,web4gfo.preprod.insee.fr:443,POST,https://web4gfo.preprod.insee.fr/fr/accueil,web4gfo.preprod.insee.fr,200,/fr/graphique/consommation,"""web4gfo.preprod.insee.fr:443/fr/graphique/consommation""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",8,2024/05/27 07:26:52,2024/05/27 07:26:52,200,8,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,200,web,web,35175,16,0,/fr/graphique/consommation,,"""web4gfo.preprod.insee.fr:443/fr/graphique/consommation""","""web4gfo.preprod.insee.fr",56,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,UTF-8,,
2024-05-27T07:26:52.000+02:00,Service Unavailable,HTTP,344,45,299,application/x-www-form-urlencoded; charset=UTF-8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,26,may,52,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.46%5,3,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,application/x-www-form-urlencoded; charset=UTF-8,web4gfo.preprod.insee.fr:443,POST,https://web4gfo.preprod.insee.fr/fr/accueil,web4gfo.preprod.insee.fr,503,/fr/graphique/croissance,"""web4gfo.preprod.insee.fr:443/fr/graphique/croissance""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",3,2024/05/27 07:26:52,2024/05/27 07:26:52,503,3,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,503,web,web,344,16,0,/fr/graphique/croissance,,"""web4gfo.preprod.insee.fr:443/fr/graphique/croissance""","""web4gfo.preprod.insee.fr",54,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,UTF-8,,
2024-05-27T07:26:52.000+02:00,OK,HTTP,0,0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,26,may,52,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.47%5,19,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,,,200,/fr/accueil,"""web4gfo.preprod.insee.fr:443/fr/accueil""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",19,2024/05/27 07:26:51,2024/05/27 07:26:51,200,19,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,200,web,web,0,16,0,/fr/accueil,,"""web4gfo.preprod.insee.fr:443/fr/accueil""","""web4gfo.preprod.insee.fr",41,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,
2024-05-27T07:25:43.000+02:00,Service Unavailable,HTTP,299,0,299,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,25,may,43,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.46%5,2,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/fr/statistiques,web4gfo.preprod.insee.fr,503,/fr/solr/conjonctures,"""web4gfo.preprod.insee.fr:443/fr/solr/conjonctures""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",2,2024/05/27 07:25:43,2024/05/27 07:25:43,503,2,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,503,web,web,299,16,0,/fr/solr/conjonctures,,"""web4gfo.preprod.insee.fr:443/fr/solr/conjonctures""","""web4gfo.preprod.insee.fr",51,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,
2024-05-27T07:25:43.000+02:00,OK,HTTP,0,0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,25,may,43,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.47%5,5,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/fr/statistiques,web4gfo.preprod.insee.fr,200,/fr/solr/categories,"""web4gfo.preprod.insee.fr:443/fr/solr/categories""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",5,2024/05/27 07:25:43,2024/05/27 07:25:43,200,5,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,200,web,web,0,16,0,/fr/solr/categories,,"""web4gfo.preprod.insee.fr:443/fr/solr/categories""","""web4gfo.preprod.insee.fr",49,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,
2024-05-27T07:25:43.000+02:00,Service Unavailable,HTTP,299,0,299,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,25,may,43,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.46%5,2,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/fr/statistiques,web4gfo.preprod.insee.fr,503,/fr/solr/collections,"""web4gfo.preprod.insee.fr:443/fr/solr/collections""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",2,2024/05/27 07:25:43,2024/05/27 07:25:43,503,2,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,503,web,web,299,16,0,/fr/solr/collections,,"""web4gfo.preprod.insee.fr:443/fr/solr/collections""","""web4gfo.preprod.insee.fr",50,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,
2024-05-27T07:25:43.000+02:00,Service Unavailable,HTTP,299,0,299,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,25,may,43,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.46%5,2,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/fr/statistiques,web4gfo.preprod.insee.fr,503,/fr/solr/niveauxGeographiques,"""web4gfo.preprod.insee.fr:443/fr/solr/niveauxGeographiques""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",2,2024/05/27 07:25:43,2024/05/27 07:25:43,503,2,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,503,web,web,299,16,0,/fr/solr/niveauxGeographiques,,"""web4gfo.preprod.insee.fr:443/fr/solr/niveauxGeographiques""","""web4gfo.preprod.insee.fr",59,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,
2024-05-27T07:25:43.000+02:00,Service Unavailable,HTTP,299,0,299,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,25,may,43,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.46%5,3,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/fr/statistiques,web4gfo.preprod.insee.fr,503,/fr/solr/themes,"""web4gfo.preprod.insee.fr:443/fr/solr/themes""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",3,2024/05/27 07:25:43,2024/05/27 07:25:43,503,3,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,503,web,web,299,16,0,/fr/solr/themes,,"""web4gfo.preprod.insee.fr:443/fr/solr/themes""","""web4gfo.preprod.insee.fr",45,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,
2024-05-27T07:25:42.000+02:00,OK,HTTP,0,0,0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,25,may,42,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.47%5,16,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,,web4gfo.preprod.insee.fr:443,GET,https://web4gfo.preprod.insee.fr/fr/accueil,web4gfo.preprod.insee.fr,200,/fr/statistiques,"""web4gfo.preprod.insee.fr:443/fr/statistiques""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",16,2024/05/27 07:25:42,2024/05/27 07:25:42,200,16,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,200,web,web,0,16,0,/fr/statistiques,,"""web4gfo.preprod.insee.fr:443/fr/statistiques""","""web4gfo.preprod.insee.fr",46,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,,,
2024-05-27T07:25:32.000+02:00,OK,HTTP,34778,64,34714,application/x-www-form-urlencoded; charset=UTF-8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,25,may,32,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.47%5,335,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,application/x-www-form-urlencoded; charset=UTF-8,web4gfo.preprod.insee.fr:443,POST,https://web4gfo.preprod.insee.fr/fr/accueil,web4gfo.preprod.insee.fr,200,/fr/graphique/production,"""web4gfo.preprod.insee.fr:443/fr/graphique/production""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",335,2024/05/27 07:25:31,2024/05/27 07:25:32,200,335,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,200,web,web,34778,16,0,/fr/graphique/production,,"""web4gfo.preprod.insee.fr:443/fr/graphique/production""","""web4gfo.preprod.insee.fr",54,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,UTF-8,,
2024-05-27T07:25:32.000+02:00,OK,HTTP,41591,68,41523,application/x-www-form-urlencoded; charset=UTF-8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,25,may,32,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.47%5,349,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,application/x-www-form-urlencoded; charset=UTF-8,web4gfo.preprod.insee.fr:443,POST,https://web4gfo.preprod.insee.fr/fr/accueil,web4gfo.preprod.insee.fr,200,/fr/graphique/affaires,"""web4gfo.preprod.insee.fr:443/fr/graphique/affaires""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",349,2024/05/27 07:25:31,2024/05/27 07:25:32,200,349,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,200,web,web,41591,16,0,/fr/graphique/affaires,,"""web4gfo.preprod.insee.fr:443/fr/graphique/affaires""","""web4gfo.preprod.insee.fr",52,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,UTF-8,,
2024-05-27T07:25:32.000+02:00,OK,HTTP,35175,57,35118,application/x-www-form-urlencoded; charset=UTF-8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,25,may,32,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.47%5,341,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,application/x-www-form-urlencoded; charset=UTF-8,web4gfo.preprod.insee.fr:443,POST,https://web4gfo.preprod.insee.fr/fr/accueil,web4gfo.preprod.insee.fr,200,/fr/graphique/consommation,"""web4gfo.preprod.insee.fr:443/fr/graphique/consommation""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.47%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",341,2024/05/27 07:25:31,2024/05/27 07:25:32,200,341,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,200,web,web,35175,16,0,/fr/graphique/consommation,,"""web4gfo.preprod.insee.fr:443/fr/graphique/consommation""","""web4gfo.preprod.insee.fr",56,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,UTF-8,,
2024-05-27T07:25:31.000+02:00,Service Unavailable,HTTP,348,49,299,application/x-www-form-urlencoded; charset=UTF-8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,_pk_id.1.4b14 _pk_id.7.4b14 _pk_id.6.4b14 JSESSIONID logged_out_marketing_header_id,7,27,25,may,31,monday,2024,local,10.210.248.11%5,10.210.248.11%5,10.210.248.11%5,443,10.210.56.46%5,2,"['f5_bigip_ltm_http_irule', 'index=f5_splunk']",172.22.7.248,172.22.7.248,application/x-www-form-urlencoded; charset=UTF-8,web4gfo.preprod.insee.fr:443,POST,https://web4gfo.preprod.insee.fr/fr/accueil,web4gfo.preprod.insee.fr,503,/fr/graphique/chomage,"""web4gfo.preprod.insee.fr:443/fr/graphique/chomage""",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,80,1.1,f5,false,1,10.210.56.46%5,80,/Common/pool_ppweb4gfoln071,HTTP,"__::_...___::_--...__[]:__//--_<>:_=""...%"",=""...%""",2,2024/05/27 07:25:31,2024/05/27 07:25:31,503,2,web4gfo.preprod.insee.fr:443,udp:516,f5:bigip:ltm:http:irule,qfsplindlst101.ad.insee.intra,10.41.62.56%5,10.41.62.56%5,10.41.62.56%5,503,web,web,348,16,0,/fr/graphique/chomage,,"""web4gfo.preprod.insee.fr:443/fr/graphique/chomage""","""web4gfo.preprod.insee.fr",51,,F5 BIG-IP LTM,10.210.248.11%5,/Common/pool_ppweb4gfoln071 0,UTF-8,,
